,bond_id,bond_nm,price,stock_id,stock_nm,margin_flg,btype,orig_iss_amt,curr_iss_amt,convert_dt,convert_price,next_put_dt,redeem_dt,force_redeem,redeem_flag,redeem_price,redeem_price_ratio,real_force_redeem_price,redeem_remain_days,redeem_real_days,redeem_total_days,recount_dt,redeem_count_days,redeem_tc,sprice,delist_dt,maturity_dt,upper_price_adj,redeem_icon,redeem_orders,at_maturity,redeem_count,after_next_put_dt,force_redeem_price
321,118003,华兴转债,139.896,688001,华兴源创,R,C,8.000,7.109,2022-06-06,26.19,2025-12-01,,,X,110.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),31.60,,2027-11-29,0.000,,15,0,0/15 | 30,0,34.047
322,118008,海优转债,129.649,688680,海优新材,R,C,6.940,6.938,2022-12-29,46.80,2026-06-23,,,X,115.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,49.70,,2028-06-23,0.000,,15,0,0/15 | 30,0,60.840
323,113683,伟24转债,138.300,603568,伟明环保,R,C,2.850,2.847,2024-10-08,17.55,2028-03-27,,,X,110.00,130%,-,-1,0,30,,15,在转股期内，如果公司股票在任何连续三十个交易日中至少十五个交易日收盘价格不低于当期转股价格的 130%（含 130%）；,18.93,,2030-03-28,0.000,,15,0,0/15 | 30,0,22.815
324,113682,益丰转债,120.010,603939,益丰药房,R,C,17.970,17.968,2024-09-09,31.84,2028-03-06,,,X,110.00,130%,-,-1,0,30,,15,如果公司A股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,24.83,,2030-03-04,0.000,,15,0,0/15 | 30,0,41.392
325,113680,丽岛转债,126.852,603937,丽岛新材,,C,3.000,2.999,2024-05-21,12.91,2027-11-15,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,11.56,,2029-11-15,0.000,,15,0,0/15 | 30,0,16.783
326,110081,闻泰转债,127.652,600745,闻泰科技,R,C,86.000,85.974,2022-02-07,43.60,2025-07-28,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),48.94,,2027-07-28,0.000,,15,0,0/15 | 30,1,56.680
327,113688,国检转债,127.349,603060,国检集团,,C,8.000,7.998,2025-04-23,6.52,2028-10-17,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,6.42,,2030-10-17,0.000,,15,0,0/15 | 30,0,8.476
328,110076,华海转债,122.083,600521,华海药业,R,C,18.426,18.424,2021-05-06,33.06,2025-11-02,,,X,110.00,130%,-,-1,0,30,,15,公司股票在任何连续三十个交易日中至少十五个交易日收盘价格不低于当期转股价格的130%(含130%),22.66,,2026-11-02,0.000,,15,0,0/15 | 30,0,42.978
329,113692,保隆转债,135.375,603197,保隆科技,R,C,13.900,13.899,2025-05-06,39.70,2028-10-31,,,X,110.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,43.80,,2030-10-31,0.000,,15,0,0/15 | 30,0,51.610
330,113679,芯能转债,117.749,603105,芯能科技,R,C,8.800,8.799,2024-05-06,12.75,2027-10-25,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任意连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,8.79,,2029-10-26,0.000,,15,0,0/15 | 30,0,16.575
331,123049,维尔转债,126.886,300190,维尔利,,C,9.172,8.880,2020-10-19,3.55,2025-04-24,,,X,118.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至 少有十五个交易日的收盘价不低于当期转股价格的130%(含 130%),4.51,,2026-04-13,0.000,,15,0,0/15 | 30,1,4.615
332,110082,宏发转债,134.617,600885,宏发股份,R,C,20.000,19.994,2022-05-05,22.72,2025-10-27,,,X,112.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),26.31,,2027-10-28,0.000,,15,0,0/15 | 30,0,29.536
333,113673,岱美转债,121.509,603730,岱美股份,R,C,9.079,9.079,2024-01-24,7.37,2027-07-19,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,5.93,,2029-07-18,0.000,,15,0,0/15 | 30,0,9.581
334,113674,华设转债,124.997,603018,华设集团,R,C,4.000,3.999,2024-01-29,8.45,2027-07-20,,,X,112.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,7.69,,2029-07-21,0.000,,15,0,0/15 | 30,0,10.985
335,123061,航新转债,134.650,300424,航新科技,,C,2.500,1.675,2021-01-28,14.82,2024-07-22,,,X,118.00,130%,-,-1,0,30,2025-05-13,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),15.59,,2026-07-22,0.000,,15,0,0/15 | 30,1,19.266
336,113678,中贝转债,139.623,603220,中贝通信,R,C,5.170,5.110,2024-04-25,20.95,2027-10-18,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）；,25.05,,2029-10-19,0.000,,15,0,0/15 | 30,0,27.235
337,110063,鹰19转债,119.900,600567,山鹰国际,R,C,18.600,10.468,2020-06-19,1.76,2025-03-10,,,X,111.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含130%),1.88,,2025-12-13,0.000,,15,0,0/15 | 30,1,2.288
338,110075,南航转债,123.942,600029,南方航空,R,C,160.000,58.960,2021-04-21,6.17,2024-10-14,,,X,106.50,130%,-,-1,0,30,,15,如果公司A股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),5.94,,2026-10-15,0.000,,15,0,0/15 | 30,1,8.021
339,113691,和邦转债,123.360,603077,和邦生物,R,C,46.000,45.995,2025-05-06,2.00,2028-10-28,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含）；,1.96,,2030-10-28,0.000,,15,0,0/15 | 30,0,2.600
340,118000,嘉元转债,133.955,688388,嘉元科技,R,C,12.400,9.779,2021-09-01,33.18,2026-02-23,,,X,115.00,130%,-,-1,0,30,2022-07-19,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),32.86,,2027-02-23,0.000,,15,0,0/15 | 30,0,43.134
341,110064,建工转债,114.383,600939,重庆建工,,C,16.600,12.644,2020-06-29,4.07,2025-12-20,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),3.36,,2025-12-20,0.000,,15,0,0/15 | 30,0,5.291
342,123039,开润转债,117.044,300577,开润股份,,C,2.230,2.216,2020-07-02,29.31,2024-12-26,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),24.75,,2025-12-26,0.000,,15,0,0/15 | 30,1,38.103
343,118053,正帆转债,139.282,688596,正帆科技,R,C,10.410,10.410,2025-09-24,38.52,2029-03-18,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,37.19,,2031-03-18,0.000,,-702,0,"""未到转股期"" 0/15 | 30",0,50.076
344,113693,志邦转债,122.679,603801,志邦家居,,C,6.700,6.700,2025-09-24,11.52,2030-03-18,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,9.69,,2031-03-18,0.000,,-702,0,"""未到转股期"" 0/15 | 30",0,14.976
345,123254,亿纬转债,151.240,300014,亿纬锂能,R,C,50.000,50.000,2025-09-29,50.65,2029-03-23,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,71.79,,2031-03-24,0.000,,-707,0,"""未到转股期"" 0/15 | 30",0,65.845
346,127108,太能转债,118.284,000591,太阳能,R,C,29.500,29.500,2025-10-03,5.61,2029-03-27,,,X,112.00,130%,-,-1,0,30,,15,公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,4.57,,2031-03-27,0.000,,-711,0,"""未到转股期"" 0/15 | 30",0,7.293
347,123255,鼎龙转债,156.607,300054,鼎龙股份,R,C,9.100,9.100,2025-10-09,28.58,2029-04-02,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,33.26,,2031-04-01,0.000,,-717,0,"""未到转股期"" 0/15 | 30",0,37.154
348,118054,安集转债,172.009,688019,安集科技,R,C,8.300,8.300,2025-10-13,128.70,2029-04-06,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,188.41,,2031-04-07,0.000,,-721,0,"""未到转股期"" 0/15 | 30",0,167.310
349,113694,清源转债,126.829,603628,清源股份,R,C,5.000,5.000,2025-10-14,12.86,2029-04-09,,,X,114.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,12.82,,2031-04-07,0.000,,-722,0,"""未到转股期"" 0/15 | 30",0,16.718
350,118055,伟测转债,162.828,688372,伟测科技,R,C,11.750,11.750,2025-10-15,62.68,2029-04-09,,,X,110.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,83.86,,2031-04-07,0.000,,-723,0,"""未到转股期"" 0/15 | 30",0,81.484
351,123256,恒帅转债,243.620,300969,恒帅股份,R,C,3.280,3.276,2025-12-05,62.55,2029-05-28,,,X,114.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,120.30,,2031-05-28,0.000,,-774,0,"""未到转股期"" 0/15 | 30",0,81.315
352,118056,路维转债,179.713,688401,路维光电,R,C,6.150,6.150,2025-12-17,32.70,2029-06-11,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%,46.76,,2031-06-10,0.000,,-786,0,"""未到转股期"" 0/15 | 30",0,42.510
353,123257,安克转债,178.087,300866,安克创新,R,C,11.048,11.048,2025-12-22,110.58,2029-06-15,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,137.21,,2031-06-16,0.000,,-791,0,"""未到转股期"" 0/15 | 30",0,143.754
354,127109,电化转债,169.102,002125,湘潭电化,R,C,4.870,4.870,2025-12-22,10.10,2029-06-15,,,X,110.00,130%,-,-1,0,30,,15,当公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,14.15,,2031-06-16,0.000,,-791,0,"""未到转股期"" 0/15 | 30",0,13.130
355,111022,锡振转债,149.042,605319,无锡振华,,C,5.200,5.200,2025-12-24,31.98,2029-06-18,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,34.68,,2031-06-17,0.000,,-793,0,"""未到转股期"" 0/15 | 30",0,41.574
356,113695,华辰转债,143.400,603097,江苏华辰,,C,4.600,4.600,2025-12-26,23.53,2029-06-19,,,X,114.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,22.21,,2031-06-19,0.000,,-795,0,"""未到转股期"" 0/15 | 30",0,30.589
357,118057,甬矽转债,164.679,688362,甬矽电子,R,C,11.650,11.650,2026-01-06,28.36,2029-06-25,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,35.29,,2031-06-25,0.000,,-806,0,"""未到转股期"" 0/15 | 30",0,36.868
358,113696,伯25转债,138.116,603596,伯特利,R,C,28.020,28.020,2026-01-07,52.42,2029-06-29,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）；,51.30,,2031-06-30,0.000,,-807,0,"""未到转股期"" 0/15 | 30",0,68.146
359,111023,利柏转债,132.083,605167,利柏特,,C,7.500,7.500,2026-01-09,12.14,2029-07-02,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含130%）,10.46,,2031-07-02,0.000,,-809,0,"""未到转股期"" 0/15 | 30",0,15.782
360,127110,广核转债,131.940,003816,中国广核,R,C,49.000,49.000,2026-01-15,3.67,2029-07-09,,,X,106.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,3.61,,2031-07-08,0.000,,-815,0,"""未到转股期"" 0/15 | 30",0,4.771
361,118058,微导转债,213.093,688147,微导纳米,R,C,11.700,11.700,2026-02-12,33.57,2029-08-06,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,47.69,,2031-08-05,0.000,,-843,0,"""未到转股期"" 0/15 | 30",0,43.641
362,113698,凯众转债,143.100,603037,凯众股份,,C,3.080,3.080,2026-02-23,12.70,2029-08-14,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,12.28,,2031-08-14,0.000,,-854,0,"""未到转股期"" 0/15 | 30",0,16.510
363,127111,金威转债,133.799,002626,金达威,R,C,12.924,12.924,2026-02-26,19.59,2029-08-20,,,X,110.00,130%,-,-1,0,30,,15,公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含本数）；,18.86,,2031-08-19,0.000,,-857,0,"""未到转股期"" 0/15 | 30",0,25.467
364,123258,胜蓝转02,180.429,300843,胜蓝股份,,C,4.500,4.500,2026-03-03,54.46,2029-08-27,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,61.23,,2031-08-27,0.000,,-862,0,"""未到转股期"" 0/15 | 30",0,70.798
365,113697,应流转债,100.000,603308,应流股份,R,C,15.000,15.000,2026-03-25,30.47,2029-09-18,,,X,109.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,31.28,,2031-09-18,0.000,,-884,0,"""未到转股期"" 0/15 | 30",0,39.611
366,123235,亿田转债,286.128,300911,亿田智能,R,C,5.202,4.355,2024-06-27,21.31,2027-12-20,,本次（2025年6月9日至2025年6月27日）不提前赎回，自2025年9月27日后首个交易日重新起算,N,115.00,130%,-,-1,0,30,2025-09-29,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,59.93,,2029-12-21,0.000,G,-1007,0,0/15 | 30,0,27.703
367,127079,华亚转债,193.460,003043,华亚智能,,C,3.400,3.106,2023-06-26,30.71,2026-12-15,,本次（2025年6月6日至2025年6月26日）不提前赎回，以2025年9月29日作为首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-09-29,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,53.63,,2028-12-16,0.000,G,-1007,0,0/15 | 30,0,39.923
368,123245,集智转债,234.994,300553,集智股份,,C,2.546,1.539,2025-02-20,18.11,2028-08-14,,本次（2025年6月13日至2025年7月3日）不提前赎回，自2025年10月3日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-06,15,如果公司 A 股股票在任意连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,39.64,,2030-08-14,0.000,G,-1014,0,0/15 | 30,0,23.543
369,118050,航宇转债,180.185,688239,航宇科技,R,C,6.670,6.668,2025-02-27,24.97,2028-08-21,,本次（2025年2月27日至2025年4月2日）不提前赎回，自2025年10月3日后个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-06,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,40.12,,2030-08-21,0.000,G,-1014,0,0/15 | 30,0,32.461
370,113651,松霖转债,213.823,603992,松霖科技,,C,6.100,2.379,2023-01-30,15.30,2026-07-20,,本次（2025年6月18日至2025年7月8日）不提前赎回，以2025年10月8日之后的首个交易日重新起算,N,112.00,130%,-,-1,0,30,2025-10-09,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,31.24,,2028-07-20,0.000,G,-1017,0,0/15 | 30,0,19.890
371,113615,金诚转债,569.893,603979,金诚信,R,C,10.000,4.959,2021-06-29,11.78,2024-12-23,,本次（2025年3月19日至2025年4月9日）不提前赎回，以2025年10月10日为首个交易日重新计算,N,112.00,130%,-,-1,0,30,2025-10-10,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),61.90,,2026-12-23,0.000,G,-1018,0,0/15 | 30,1,15.314
372,127084,柳工转2,162.535,000528,柳工,R,C,30.000,24.823,2023-10-09,7.30,2027-03-26,,本次（2024年9月11日至2024年10月10日）不提前赎回，以2025年10月10日后的首个交易日重新计算,N,112.00,130%,-,-1,0,30,2025-10-13,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含）,11.16,,2029-03-27,0.000,G,-1021,0,0/15 | 30,0,9.490
373,123239,锋工转债,164.477,300488,恒锋工具,,C,6.200,4.379,2024-07-25,24.19,2028-01-18,,本次（2025年6月18日至2025年7月16日）不提前赎回，自2025年10月16日后的首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-17,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,37.45,,2030-01-18,0.000,G,-1025,0,0/15 | 30,0,31.447
374,118016,京源转债,143.326,688096,京源环保,R,C,3.325,1.675,2023-02-13,6.91,2026-08-04,,本次（2025年6月28日至2025年7月18日）不提前赎回，以2025年10月19日为首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-19,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%），,8.16,,2028-08-05,0.000,G,-1027,0,0/15 | 30,0,8.983
375,123059,银信转债,150.235,300231,银信科技,,C,3.914,1.569,2021-01-21,9.15,2024-07-15,,本次（2025年6月24日至2025年7月18日）不提前赎回，自2025年10月18日后首个交易日重新计算,N,118.00,130%,-,-1,0,30,2025-10-20,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),11.90,,2026-07-15,0.000,G,-1028,0,0/15 | 30,1,11.895
376,113601,塞力转债,265.356,603716,塞力医疗,,C,5.433,1.879,2021-03-01,12.00,2025-02-10,,本次（2025年7月1日至7月21日）不提前赎回，以2025年10月21日之后的首个交易日重新起算,N,115.00,130%,-,-1,0,30,2025-10-22,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),28.66,,2026-08-21,0.000,G,-1030,0,0/15 | 30,1,15.600
377,123177,测绘转债,150.693,300826,测绘股份,,C,4.067,1.299,2023-09-08,13.15,2027-03-01,,本次（2025年6月12日至2025年7月23日）不提前赎回，自2025年10月23日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-24,15,公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含）,17.78,,2029-03-02,0.000,G,-1032,0,0/15 | 30,0,17.095
378,110096,豫光转债,199.894,600531,豫光金铅,R,C,7.100,7.096,2025-02-17,5.95,2028-08-11,,本次（2025年7月3日至2025年7月25日）不提前赎回，以2025年10月26日为首个交易日重新计算,N,112.00,130%,-,-1,0,30,2025-10-26,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,10.93,,2030-08-12,0.000,G,-1034,0,0/15 | 30,0,7.735
379,123160,泰福转债,145.349,300992,泰福泵业,R,C,3.349,2.317,2023-04-11,19.77,2026-09-28,,本次（2025年6月17日至2025年7月28日）不提前赎回， 自2025年10月28日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-29,15,如果公司股票在连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,25.66,,2028-09-28,0.000,G,-1037,0,0/15 | 30,0,25.701
380,118049,汇成转债,203.057,688403,汇成股份,R,C,11.487,11.475,2025-02-13,7.61,2028-08-07,,本次（2025年6月18日至2025年7月29日）不提前赎回，以2025年10月30日为首个交易日重新计算,N,112.00,130%,-,-1,0,30,2025-10-30,15,在转股期内，如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,15.15,,2030-08-07,0.000,G,-1038,0,0/15 | 30,0,9.893
381,118051,皓元转债,198.148,688131,皓元医药,R,C,8.223,8.219,2025-06-04,40.55,2028-11-28,,本次（2025年7月8日至2025年7月29日）不提前赎回，以2025年10月30日为首个交易日重新计算,N,113.00,130%,-,-1,0,30,2025-10-30,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,77.04,,2030-11-28,0.000,G,-1038,0,0/15 | 30,0,52.715
382,123131,奥飞转债,278.357,300738,奥飞数据,R,C,6.350,3.163,2022-06-09,10.06,2025-12-02,,本次（2025年7月10日至2025年7月30日）不提前赎回，以2025年10月30日后的首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-10-31,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,23.10,,2027-12-03,0.000,G,-1039,0,0/15 | 30,0,13.078
383,123203,明电转02,162.315,300739,明阳电路,R,C,4.485,1.472,2024-01-08,11.78,2028-07-03,,本次（2025年7月8日至2025年7月30日）不提前赎回，自2025年10月30日后的首个交易日重新计算,N,118.00,130%,-,-1,0,30,2025-10-31,15,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,17.55,,2029-07-03,0.000,G,-1039,0,0/15 | 30,0,15.314
384,132026,G三峡EB2,139.523,600900,长江电力,R,E,100.000,95.659,2023-06-02,22.20,2026-06-01,,若在2025年11月1日之后触发有条件赎回条款再决定,N,100.00,130%,-,-1,0,30,2025-11-01,15,在本期可交换债换股期内，如果长江电力 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期换股价格的 130%（含 130%），公司有权按照本期可交换债面值加当期应计利息的价格赎回全部未换股的本期可交换债。,27.16,,2027-06-01,0.000,G,-1040,0,0/15 | 30,0,28.860
385,118012,微芯转债,149.427,688321,微芯生物,R,C,5.000,4.996,2023-01-11,25.26,2026-07-06,,本次（2025年7月11日至2025年7月31日）不提前赎回，以2025年11月3日为首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-03,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,32.75,,2028-07-05,0.000,G,-1042,0,0/15 | 30,0,32.838
386,111012,福新转债,409.175,605488,福莱新材,,C,4.290,1.020,2023-07-10,9.56,2027-01-04,,本次（2025年7月16日至2025年8月5日）不提前赎回，自2025年11月5日之后的首个交易日重新起算,N,115.00,130%,-,-1,0,30,2025-11-06,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,38.05,,2029-01-04,0.000,G,-1045,0,0/15 | 30,0,12.428
387,127081,中旗转债,379.701,001212,中旗新材,,C,5.400,2.163,2023-09-11,14.76,2027-03-03,,本次（2025年7月18日至2025年8月7日）不提前赎回，以2025年11月7日后首个交易日重新计算,N,111.00,130%,-,-1,0,30,2025-11-10,15,在转股期内，如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,55.73,,2029-03-03,0.000,G,-1049,0,0/15 | 30,0,19.188
388,127050,麒麟转债,126.396,002984,森麒麟,R,C,21.989,20.861,2022-05-17,19.66,2025-11-10,,本次（2024年9月20日至2024年11月7日）不提前赎回，至2025年11月7日均不提前赎回,N,110.00,130%,-,-1,0,30,2025-11-10,15,如果公司股票连续 30 个交易日中至 少有 15 个交易日的收盘价格不低于当期转股价格的 130%(含 130%),19.48,,2027-11-11,0.000,G,-1049,0,0/15 | 30,0,25.558
389,128144,利民转债,233.146,002734,利民股份,R,C,9.800,2.581,2021-09-06,8.10,2025-03-01,,本次（2025年7月24日至2025年8月13日）不提前赎回，以2025年11月13日后首个交易日重新计算,N,110.00,130%,-,-1,0,30,2025-11-14,15,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当 期转股价格的 130%(含 130%),18.15,,2027-03-01,0.000,G,-1053,0,0/15 | 30,1,10.530
390,113663,新化转债,164.800,603867,新化股份,R,C,6.500,5.021,2023-06-02,19.81,2026-11-27,,本次（2025年7月15日至2025年8月13日）不提前赎回，以2025年11月13日之后的首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-14,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,30.38,,2028-11-28,0.000,G,-1053,0,0/15 | 30,0,25.753
391,110097,天润转债,147.005,600419,天润乳业,,C,9.900,9.890,2025-04-30,8.21,2028-10-24,,本次（2025年7月24日至2025年8月15日）不提前赎回，以2025年11月17日重新起算,N,110.00,130%,-,-1,0,30,2025-11-17,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,10.17,,2030-10-24,0.000,G,-1056,0,0/15 | 30,0,10.673
392,113677,华懋转债,183.946,603306,华懋科技,R,C,10.500,10.499,2024-03-20,33.76,2027-09-13,,本次（2025年7月17日至2025年8月14日）不提前赎回，自2025年11月14日之后的首个交易日重新起算,N,112.00,130%,-,-1,0,30,2025-11-17,15,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格高于当期转股价格的 130%（含 130%）；,54.71,,2029-09-14,0.000,G,-1056,0,0/15 | 30,0,43.888
393,123251,华医转债,159.329,301235,华康洁净,R,C,7.500,7.014,2025-06-27,22.43,2028-12-23,,本次（2025年7月30日至2025年8月19日）不提前赎回，自2025年11月19日后首个交易日重新计算,N,115.00,130%,-,-1,0,30,2025-11-20,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,32.48,,2030-12-23,0.000,G,-1059,0,0/15 | 30,0,29.159
